ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
IBFF11	FUNDO DE INVESTIMENTO IMOBILIARIO FOF INTEGRAL BREI	Títulos e Val. Mob.	Ativa	58,49	26/11/2021	56,70	78,21	193.257	38.994.200	666.681	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=IBFF11&tipo=2	6,98%	9,2%	0,79	4,08	5,43	73,69	49.786.500	49.124.700	0	0	0,0%	0	-	-	-	-	
IDFI11	Fundo de Investimento Imobiliário de Unidades Autônomas	Híbrido	Ativa	100,00	25/11/2021	99,36	100,00	279.143	109.392.000	1.093.925	-	https://fundamentus.com.br/fii_proventos.php?papel=IDFI11&tipo=2	0,04%	2,0%	0,55	0,04	2,05	181,72	198.817.000	198.787.000	30		67,6%	0	-	-	0,0%	-	
IFID11	IFI-D FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Passiva	77,90	26/11/2021	77,59	95,27	75.897	58.281.000	748.151	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=IFID11&tipo=2	4,70%	8,1%	0,88	3,66	6,38	88,46	66.839.900	66.180.500	0	0	0,0%	0	-	-	-	-	
IFIE11	IFI-E FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Passiva	73,03	26/11/2021	70,26	96,21	36.320	65.763.100	900.494	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=IFIE11&tipo=2	7,03%	6,1%	0,92	5,14	4,50	79,47	72.029.800	71.562.000	0	0	0,0%	0	-	-	-	-	
IRDM11	FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM RECEBIVEIS IMOBILIARIOS	Títulos e Val. Mob.	Ativa	101,98	26/11/2021	97,10	126,88	7.634.370	2.855.440.000	28.000.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=IRDM11&tipo=2	5,44%	13,6%	1,05	5,55	11,64	96,93	2.755.880.000	2.713.910.000	0	0	0,0%	0	-	-	-	-	
IRIM11	IRIDIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	113,00	26/11/2021	107,55	122,04	51.023	146.900.000	1.300.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=IRIM11&tipo=2	2,76%	2,3%	1,12	3,12	3,65	101,11	133.402.000	131.437.000	0	0	0,0%	0	-	-	-	-	
JBFO11	JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	83,60	19/11/2021	83,60	97,19	11.647	106.930.000	1.279.070	-	https://fundamentus.com.br/fii_proventos.php?papel=JBFO11&tipo=2	4,55%	2,5%	0,97	3,80	2,53	86,54	111.352.000	110.692.000	0	0	0,0%	0	-	-	-	-	
JFLL11	JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	66,45	26/11/2021	66,45	93,02	111.180	99.714.700	1.500.598	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=JFLL11&tipo=2	9,70%	8,4%	0,69	6,45	5,64	96,75	146.154.000	145.189.000	2	234	98,7%	14.488	686	6.793	10,1%	39,0%	
JPPA11	JPP ALLOCATON MOGNO FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	94,00	26/11/2021	86,30	97,29	81.870	56.772.600	603.964	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=JPPA11&tipo=2	9,68%	11,7%	0,92	9,10	11,14	102,39	62.615.600	61.842.600	0	0	0,0%	0	-	-	-	-	
JPPC11	JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	230,00	12/11/2021	220,01	320,00	1.070	12.650.000	55.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=JPPC11&tipo=2	48,85%	26,3%	0,42	112,36	73,82	549,76	30.289.800	30.236.600	0	0	0,0%	0	-	-	-	-	
JRDM11	FII SHOPPING JARDIM SUL	Shoppings	Passiva	60,40	26/11/2021	60,06	72,53	126.224	152.387.000	2.522.968	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=JRDM11&tipo=2	4,00%	3,9%	0,69	2,41	2,39	87,94	224.661.000	221.875.000	1	229	96,2%	27.709	369	5.291	7,0%	2,8%	
JSRE11	JS REAL ESTATE MULTIGESTÃO - FII	Híbrido	Ativa	68,23	26/11/2021	68,08	94,18	2.732.600	1.416.950.000	20.767.328	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=JSRE11&tipo=2	9,65%	9,3%	0,60	6,58	6,39	113,43	2.566.010.000	2.355.710.000	6	256	102,5%	121.936	1.160	11.907	9,7%	14,8%	
KFOF11	FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII	Títulos e Val. Mob.	Ativa	69,23	26/11/2021	69,23	99,77	480.798	313.841.000	4.533.315	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KFOF11&tipo=2	7,66%	9,9%	0,75	5,30	6,89	92,62	422.813.000	419.868.000	0	0	0,0%	0	-	-	-	-	
KINP11	EVEN PERMUTA KINEA FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	12,52	25/11/2021	10,41	13,99	3.864	89.492.100	7.147.934	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KINP11&tipo=2	-1,28%	20,5%	1,58	-0,16	1,02	7,94	56.873.700	56.780.700	1		95,7%	0	-	-	0,0%	-	
KISU11	KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS SUNO 30	Títulos e Val. Mob.	Ativa	7,32	26/11/2021	7,10	12,30	1.489.990	323.515.000	44.196.050	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KISU11&tipo=2	3,51%	8,5%	0,81	0,26	0,38	8,99	400.930.000	397.540.000	0	0	0,0%	0	-	-	-	-	
KNCR11	KINEA RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Ativa	98,80	26/11/2021	81,57	98,80	12.692.200	3.862.790.000	39.097.087	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNCR11&tipo=2	4,41%	4,7%	0,98	4,36	4,70	100,70	4.122.020.000	3.936.960.000	0	0	0,0%	0	-	-	-	-	
KNHY11	KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	106,25	26/11/2021	98,11	107,61	2.783.900	1.518.400.000	14.290.843	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNHY11&tipo=2	4,37%	13,4%	1,11	4,64	11,40	95,54	1.386.390.000	1.365.300.000	0	0	0,0%	0	-	-	-	-	
KNIP11	KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	100,70	26/11/2021	97,73	107,50	10.169.800	5.954.870.000	59.134.764	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNIP11&tipo=2	5,04%	13,7%	1,03	5,08	11,87	97,40	6.360.050.000	5.759.510.000	0	0	0,0%	0	-	-	-	-	
KNRE11	KINEA II REAL ESTATE EQUITY FII	Residencial	Ativa	1,71	26/11/2021	1,71	2,58	17.954	31.715.600	18.547.161	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNRE11&tipo=2	1,90%	59,4%	0,85	0,03	0,07	2,01	37.442.600	37.275.600	1		9,4%	0	-	-	0,0%	-	
KNRI11	KINEA RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	128,28	26/11/2021	128,28	155,91	3.847.490	3.098.880.000	24.157.121	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNRI11&tipo=2	6,71%	6,5%	0,82	8,60	8,38	156,61	3.873.510.000	3.783.350.000	19	370	88,1%	635.234	356	4.298	8,3%	0,2%	
KNSC11	KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	95,31	26/11/2021	81,69	98,55	3.386.140	756.430.000	7.936.528	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNSC11&tipo=2	2,44%	12,5%	1,08	2,33	7,71	88,26	789.562.000	700.463.000	0	0	0,0%	0	-	-	-	-	
LASC11	LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Shoppings	Ativa	90,00	26/11/2021	86,52	99,20	103.997	226.638.000	2.518.195	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=LASC11&tipo=2	4,06%	6,9%	0,88	3,65	5,68	102,50	282.460.000	258.118.000	2	460	89,3%	61.196	0	3.308	0,0%	2,7%	
LATR11B	LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	125,00	10/11/2021	96,00	198,96	54	15.513.000	124.104	-	https://fundamentus.com.br/fii_proventos.php?papel=LATR11B&tipo=2	-1,73%	26,1%	10,72	-2,16	22,00	11,67	1.632.870	1.447.770	0	0	0,0%	0	-	-	-	-	
LFTT11	LOFT II FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	106,40	26/11/2021	90,99	108,69	468.991	747.411.000	7.024.543	-	https://fundamentus.com.br/fii_proventos.php?papel=LFTT11&tipo=2	-3,08%	7,2%	1,76	-3,28	7,55	60,59	441.553.000	425.622.000	402	402	77,0%	39.082	5	14.728	0,0%	0,0%	
LGCP11	LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIARIO	Logística	Ativa	71,54	26/11/2021	71,54	95,96	142.130	195.509.000	2.732.860	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=LGCP11&tipo=2	11,82%	8,7%	0,72	8,46	6,25	98,95	271.977.000	270.429.000	5	23	99,3%	80.620	298	2.407	12,4%	0,0%	
LOFT11B	LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	29,90	01/04/2021	26,62	33,26	0	58.678.800	1.962.500	-	https://fundamentus.com.br/fii_proventos.php?papel=LOFT11B&tipo=2	-39,19%	1,3%	0,46	-11,72	0,96	64,95	140.991.000	127.473.000	102	102	104,9%	11.668	57	5.277	1,1%	0,0%	
LUGG11	LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	82,47	26/11/2021	80,00	97,63	19.408	74.223.000	900.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=LUGG11&tipo=2	11,28%	7,2%	0,66	9,30	5,99	124,79	112.859.000	112.312.000	4	452	99,0%	21.877	536	3.358	16,0%	2,7%	
LVBI11	FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO	Logística	Ativa	85,42	26/11/2021	85,41	113,21	2.250.380	1.005.840.000	11.775.177	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=LVBI11&tipo=2	7,76%	7,7%	0,74	6,63	6,61	114,73	1.670.070.000	1.350.930.000	9	15	97,6%	380.530	228	2.579	8,8%	0,0%	
MALL11	MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Ativa	82,73	26/11/2021	82,24	101,31	1.256.970	625.468.000	7.560.351	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MALL11&tipo=2	10,87%	8,3%	0,80	8,99	6,34	103,82	789.758.000	784.901.000	5	777	92,0%	155.768	427	3.693	11,6%	5,4%	
MATV11	MORE GESTÃO ATIVA DE RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	100,01	26/11/2021	98,91	110,78	29.489	34.731.500	347.280	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MATV11&tipo=2	0,64%	1,2%	1,00	0,64	1,20	99,66	35.138.600	34.610.700	0	0	0,0%	0	-	-	-	-	
MAXR11	FII MAX RETAIL	Híbrido	Passiva	81,46	26/11/2021	77,59	98,97	81.250	91.695.900	1.125.655	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MAXR11&tipo=2	9,25%	9,8%	0,69	7,54	17,79	117,80	133.999.000	132.607.000	11	11	99,2%	60.356	153	1.507	10,2%	2,8%	
MBRF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL - FII	Outros	Ativa	691,00	26/11/2021	670,12	934,65	52.656	70.249.800	101.664	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MBRF11&tipo=2	13,03%	12,4%	0,62	90,02	86,25	1.114,22	114.079.000	113.276.000	2	2	95,8%	17.216	585	3.908	15,0%	0,0%	
MCCI11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII	Títulos e Val. Mob.	Ativa	99,24	26/11/2021	90,85	100,56	4.536.880	1.232.290.000	12.417.281	24/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCCI11&tipo=2	6,90%	9,9%	0,98	6,85	8,24	101,15	1.411.240.000	1.255.970.000	0	0	0,0%	0	-	-	-	-	
MCHF11	MAUÁ CAPITAL HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	9,91	26/11/2021	9,61	10,47	364.934	82.328.800	8.307.646	24/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCHF11&tipo=2	3,40%	4,0%	0,91	0,34	0,40	10,85	93.497.600	90.161.600	0	0	0,0%	0	-	-	-	-	
MCHY11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ HIGH YIELD - FII	Títulos e Val. Mob.	Ativa	120,00	25/11/2021	107,57	143,44	148.066	424.448.000	3.537.064	24/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCHY11&tipo=2	4,71%	3,3%	1,21	5,65	5,41	98,87	358.479.000	349.727.000	0	0	0,0%	0	-	-	-	-	
MFAI11	Mérito Fundos e Ações Imobiliárias FII - Fundo de Investimento Imobiliário	Híbrido	Ativa	65,50	26/11/2021	65,40	168,78	43.054	19.857.800	303.173	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MFAI11&tipo=2	3,73%	16,3%	0,82	2,44	10,38	79,88	24.449.400	24.218.000	0	0	0,0%	0	-	-	-	-	
MFII11	MERITO DESENVOLVIMENTO IMOBILIARIO I FII - FUNDO DE INVESTIMENTO IMOBILIARIO	Híbrido	Ativa	102,64	26/11/2021	98,85	121,59	617.275	425.638.000	4.146.900	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MFII11&tipo=2	7,72%	12,1%	1,00	7,93	11,27	102,53	442.873.000	425.167.000	5		5,1%	230.022	0	95	0,0%	0,0%	
MGCR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE	Títulos e Val. Mob.	Ativa	82,29	26/11/2021	80,72	96,95	87.545	117.041.000	1.422.304	30/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGCR11&tipo=2	5,88%	11,3%	0,86	4,84	8,01	96,20	138.342.000	136.831.000	0	0	0,0%	0	-	-	-	-	
MGFF11	FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	59,05	26/11/2021	58,85	82,91	1.320.200	534.439.000	9.050.620	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGFF11&tipo=2	6,07%	11,4%	0,77	3,59	6,80	76,58	698.443.000	693.091.000	0	0	0,0%	0	-	-	-	-	
MGHT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS	Híbrido		86,99	26/11/2021	86,14	97,96	7.716	114.286.000	1.313.784	30/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGHT11&tipo=2	5,19%	9,0%	0,89	4,51	6,69	98,01	131.148.000	128.767.000	1	6	29,2%	3.468	398	9.638	4,1%	0,0%	
MGLG11	MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Logística	Ativa	60,19	26/11/2021	60,00	98,68	71.552	69.501.900	1.154.709	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGLG11&tipo=2	3,25%	3,2%	0,61	1,95	2,47	99,33	273.056.000	114.701.000	5	5	86,3%	73.459	30	817	3,7%	0,0%	
MORC11	MORE RECEBÍVEIS IMOBILIÁRIOS FII FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	99,00	26/11/2021	95,00	99,00	6.292	66.670.600	673.440	-	https://fundamentus.com.br/fii_proventos.php?papel=MORC11&tipo=2	2,40%	0,0%	0,99	2,38	5,15	100,11	68.777.500	67.416.700	0	0	0,0%	0	-	-	-	-	
MORE11	MORE REAL ESTATE FOF FII FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	67,64	26/11/2021	67,50	108,51	855.001	156.865.000	2.319.115	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=MORE11&tipo=2	4,18%	11,9%	0,75	2,82	7,47	90,47	212.272.000	209.806.000	0	0	0,0%	0	-	-	-	-	
MXRF11	MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Híbrido	Ativa	9,96	26/11/2021	9,31	10,16	5.561.730	2.251.360.000	226.039.663	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=MXRF11&tipo=2	6,54%	9,0%	0,99	0,65	0,85	10,02	2.286.560.000	2.264.940.000	2	5	0,3%	621	0	11.619	0,0%	100,0%	
NAVT11	NAVI IMOBILIÁRIO TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	69,35	26/11/2021	68,10	95,37	230.066	73.130.100	1.054.507	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=NAVT11&tipo=2	4,64%	6,0%	0,77	3,22	3,95	89,91	97.094.900	94.808.000	0	0	0,0%	0	-	-	-	-	
NCHB11	Fundo de Investimento Imobiliário - NCH EQI High Yield Recebíveis Imobiliários	Títulos e Val. Mob.	Ativa	95,78	16/07/2021	79,68	102,02	0	138.112.000	1.441.970	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=NCHB11&tipo=2	7,24%	8,1%	1,02	6,93	5,68	94,03	137.689.000	135.588.000	0	0	0,0%	0	-	-	-	-	
NEWL11	NEWPORT LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	90,00	26/11/2021	89,38	103,63	208.833	182.979.000	2.033.099	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=NEWL11&tipo=2	10,19%	13,7%	0,77	9,17	8,73	116,52	383.055.000	236.906.000	1	1	150,6%	40.719	550	6.767	8,1%	0,0%	
NEWU11	NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	32,50	26/11/2021	32,50	44,00	1.923	24.115.000	742.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=NEWU11&tipo=2	-6,66%	0,0%	0,53	-2,16	0,00	61,64	45.966.500	45.736.000	3	32	95,1%	12.904	255	1.778	14,4%	42,3%	
NPAR11	FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR	Outros	Ativa	12,50	26/11/2021	12,06	101,05	8.963	1.494.880	119.590	-	https://fundamentus.com.br/fii_proventos.php?papel=NPAR11&tipo=2	217,96%	235,0%	0,67	27,24	42,21	18,56	2.245.780	2.219.940	0	0	0,0%	0	-	-	-	-	
NSLU11	FII HOSPITAL NOSSA SENHORA DE LOURDES	Hospital	Passiva	209,98	26/11/2021	202,66	265,22	248.248	240.385.000	1.144.800	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=NSLU11&tipo=2	10,68%	10,5%	0,98	22,42	22,19	213,49	249.219.000	244.408.000	1	1	98,8%	23.523	1.139	10.094	11,3%	0,0%	
NVHO11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE	Hospital	Ativa	11,56	26/11/2021	10,95	20,24	2.621	479.677.000	41.494.533	-	https://fundamentus.com.br/fii_proventos.php?papel=NVHO11&tipo=2	11,18%	8,3%	0,93	1,29	0,97	12,40	520.216.000	514.674.000	4	45	99,2%	30.359	1.795	15.680	11,4%	0,0%	
ONEF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE	Lajes Corporativas	Passiva	134,00	26/11/2021	130,82	145,50	114.287	122.074.000	911.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=ONEF11&tipo=2	5,83%	6,0%	0,77	7,81	8,13	174,42	158.985.000	158.900.000	1	16	98,6%	6.015	1.365	20.014	6,8%	0,0%	
ORPD11	OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	132,00	21/10/2021	108,98	133,58	28	38.280.000	290.000	30/09/2016	https://fundamentus.com.br/fii_proventos.php?papel=ORPD11&tipo=2	0,00%	0,0%	0,87	0,00	0,00	152,06	45.572.200	44.097.200	0	0	0,0%	0	-	-	-	-	
OUCY11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RENDA ESTRUTURADA	Híbrido	Ativa	88,50	30/12/2020	83,23	88,50	0	95.927.700	1.083.929	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUCY11&tipo=2	9,96%	1,4%	0,96	8,82	0,96	91,84	102.645.000	99.544.700	4	12	24,5%	5.167	500	4.541	11,0%	0,0%	
OUFF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - OURINVEST FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	63,50	26/11/2021	61,97	80,34	242.782	115.210.000	1.814.336	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUFF11&tipo=2	11,68%	12,4%	0,80	7,42	7,95	79,51	145.569.000	144.261.000	0	0	0,0%	0	-	-	-	-	
OUJP11	OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII	Híbrido	Ativa	82,69	26/11/2021	82,69	100,79	656.665	268.940.000	3.252.384	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUJP11&tipo=2	9,72%	11,2%	0,83	8,04	8,36	99,31	326.306.000	323.010.000	0	0	0,0%	0	-	-	-	-	
OULG11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA	Logística	Ativa	49,00	26/11/2021	48,89	81,94	109.104	121.583.000	2.481.284	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=OULG11&tipo=2	21,59%	12,5%	0,53	10,58	6,18	92,97	248.776.000	230.676.000	2	2	104,0%	102.891	321	1.229	26,1%	48,2%	
OURE11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RENDA ESTRUTURADA	Híbrido	Ativa	84,18	26/11/2021	78,62	88,85	134.489	91.245.100	1.083.929	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=OURE11&tipo=2	10,48%	11,0%	0,92	8,82	7,76	91,84	102.645.000	99.544.700	4	12	24,5%	5.167	500	4.320	11,6%	0,0%	
PATC11	PÁTRIA EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Ativa	60,14	26/11/2021	60,02	69,21	279.016	209.133.000	3.477.434	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PATC11&tipo=2	6,67%	6,3%	0,70	4,01	3,69	86,03	300.226.000	299.169.000	7	31	79,7%	12.293	978	13.562	7,2%	21,9%	
PATL11	PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	61,75	26/11/2021	61,52	89,31	989.731	308.227.000	4.991.535	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=PATL11&tipo=2	10,75%	11,8%	0,65	6,64	6,78	95,41	479.576.000	476.250.000	4	4	94,2%	151.331	228	1.918	11,9%	6,5%	
PDDA11B	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA	Logística	Ativa	106,50	30/04/2019	0,00	0,00	0	264.257.000	2.481.284	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PDDA11B&tipo=2	9,93%	0,0%	1,15	10,58	0,00	92,97	248.776.000	230.676.000	2	2	104,0%	102.891	321	2.671	12,0%	48,2%	
PEMA11	PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	68,00	26/11/2021	48,05	89,63	1.622	37.536.000	552.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PEMA11&tipo=2	8,24%	12,6%	0,77	5,60	8,81	87,94	50.141.200	48.545.000	0	0	0,0%	0	-	-	-	-	
PLCR11	PLURAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	81,16	26/11/2021	74,83	91,67	452.923	171.180.000	2.109.169	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PLCR11&tipo=2	12,15%	12,3%	0,89	9,86	10,07	91,37	194.792.000	192.705.000	0	0	0,0%	0	-	-	-	-	
PLOG11	PLURAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	69,00	26/11/2021	69,00	93,59	71.580	51.750.000	750.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=PLOG11&tipo=2	6,34%	7,1%	0,72	4,38	4,93	95,42	72.155.100	71.564.700	1	3	95,2%	70.222	50	702	7,1%	0,0%	
PLRI11	POLO FII - FII RECEBÍVEIS IMOBILIÁRIOS I	Títulos e Val. Mob.	Ativa	38,70	26/11/2021	28,11	42,66	11.933	36.931.600	954.304	-	https://fundamentus.com.br/fii_proventos.php?papel=PLRI11&tipo=2	-2,05%	45,6%	0,86	-0,80	2,95	44,89	111.952.000	42.838.600	0	0	0,0%	0	-	-	-	-	
PORD11	POLO FUNDO DE INVESTIMENTO IMOBILIARIO - RECEBIVEIS IMOBILIARIOS II - FII	Títulos e Val. Mob.	Ativa	89,50	26/11/2021	89,00	98,21	611.813	333.690.000	3.728.375	13/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PORD11&tipo=2	8,12%	12,0%	0,91	7,26	7,92	98,78	373.835.000	368.305.000	0	0	0,0%	0	-	-	-	-	
PQAG11	PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	61,96	25/11/2021	57,65	67,47	11.394	866.938.000	13.991.890	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PQAG11&tipo=2	7,05%	7,6%	1,09	4,37	4,35	56,87	829.605.000	795.769.000	1	1	101,2%	63.605	980	13.788	7,1%	0,0%	
PQDP11	FII PARQUE DOM PEDRO SHOPPING CENTER	Shoppings	Passiva	1.921,02	26/11/2021	1.921,01	2.919,78	109.763	458.119.000	238.477	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=PQDP11&tipo=2	8,65%	5,7%	0,53	166,15	109,33	3.628,71	874.800.000	865.363.000	1	387	48,4%	127.300	120	1.741	6,9%	7,5%	
