ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
HSRE11	HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	100,00	06/01/2022	81,91	100,00	1.112.870	851.806.000	8.518.064	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=HSRE11&tipo=2	6,12%	6,6%	1,03	6,12	6,62	97,54	836.922.000	830.838.000	27	27	97,6%	100.295	743	8.289	9,0%	0,0%	
HTMX11	FII HOTEL MAXINVEST	Hotel	Ativa	87,57	07/01/2022	84,35	125,88	138.967	110.077.000	1.257.022	07/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=HTMX11&tipo=2	-3,13%	0,0%	0,67	-2,74	0,00	130,37	164.303.000	163.879.000	24	455	99,3%	2.366.751	0	46	0,1%	0,0%	
HUSC11	FUNDO DE INVESTIMENTO IMOBILIARIO HOSPITAL UNIMED SUL CAPIXABA	Outros	Passiva	114,00	07/01/2022	111,62	149,49	320.485	90.585.900	794.613	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=HUSC11&tipo=2	7,92%	7,6%	0,80	9,02	8,74	142,42	117.833.000	113.167.000	1	1	99,3%	73.270	116	1.228	9,4%	0,0%	
IBCR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO DE CRI INTEGRAL BREI	Títulos e Val. Mob.	Ativa	96,98	07/01/2022	87,22	103,47	253.665	77.867.300	802.921	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=IBCR11&tipo=2	5,06%	6,1%	0,97	4,90	8,10	99,85	82.040.600	80.175.400	0	0	0,0%	0	-	-	-	-	
IBFF11	FUNDO DE INVESTIMENTO IMOBILIARIO FOF INTEGRAL BREI	Títulos e Val. Mob.	Ativa	59,88	07/01/2022	56,19	76,37	120.680	39.920.900	666.681	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=IBFF11&tipo=2	6,82%	9,1%	0,86	4,08	5,47	69,98	47.234.000	46.653.400	0	0	0,0%	0	-	-	-	-	
IDFI11	Fundo de Investimento Imobiliário de Unidades Autônomas	Híbrido	Ativa	102,00	04/01/2022	95,36	102,00	280.143	209.908.000	2.057.925	-	https://fundamentus.com.br/fii_proventos.php?papel=IDFI11&tipo=2	0,02%	6,0%	1,00	0,02	4,74	101,70	210.249.000	209.299.000	30		96,7%	0	-	-	0,0%	-	
IFID11	IFI-D FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Passiva	80,06	04/01/2022	75,77	93,03	97.132	59.897.000	748.151	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=IFID11&tipo=2	4,57%	10,3%	0,93	3,66	8,30	86,49	65.410.100	64.706.000	0	0	0,0%	0	-	-	-	-	
IFIE11	IFI-E FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Passiva	71,98	04/01/2022	69,23	94,80	45.058	64.817.600	900.494	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=IFIE11&tipo=2	7,14%	6,6%	0,97	5,14	4,81	74,49	67.550.100	67.074.400	0	0	0,0%	0	-	-	-	-	
IRDM11	FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM RECEBIVEIS IMOBILIARIOS	Títulos e Val. Mob.	Ativa	107,48	07/01/2022	100,49	125,50	9.221.360	3.009.440.000	28.000.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=IRDM11&tipo=2	5,16%	12,8%	1,12	5,55	11,98	96,16	2.727.380.000	2.692.490.000	0	0	0,0%	0	-	-	-	-	
IRIM11	IRIDIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	113,00	07/01/2022	106,23	120,55	32.397	146.900.000	1.300.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=IRIM11&tipo=2	2,76%	3,5%	1,13	3,12	5,04	99,79	131.636.000	129.733.000	0	0	0,0%	0	-	-	-	-	
JBFO11	JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	86,40	21/12/2021	82,05	96,55	5.418	110.512.000	1.279.070	-	https://fundamentus.com.br/fii_proventos.php?papel=JBFO11&tipo=2	4,40%	3,8%	1,05	3,80	3,65	82,56	106.406.000	105.597.000	0	0	0,0%	0	-	-	-	-	
JFLL11	JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	71,05	07/01/2022	65,30	91,41	125.572	106.617.000	1.500.598	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=JFLL11&tipo=2	9,08%	9,6%	0,73	6,45	6,88	96,79	146.201.000	145.236.000	2	234	98,7%	14.488	686	7.261	9,5%	39,0%	
JPPA11	JPP ALLOCATON MOGNO FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	98,25	07/01/2022	85,23	98,61	17.675	59.339.500	603.964	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=JPPA11&tipo=2	9,26%	12,4%	0,95	9,10	12,37	103,28	63.217.900	62.379.500	0	0	0,0%	0	-	-	-	-	
JPPC11	JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	230,00	12/11/2021	220,01	320,00	71	12.650.000	55.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=JPPC11&tipo=2	48,85%	37,0%	0,43	112,36	93,23	529,91	30.244.800	29.144.800	0	0	0,0%	0	-	-	-	-	
JRDM11	FII SHOPPING JARDIM SUL	Shoppings	Passiva	69,04	07/01/2022	59,00	70,18	131.097	174.186.000	2.522.968	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=JRDM11&tipo=2	3,50%	4,7%	0,79	2,41	3,23	87,83	225.046.000	221.598.000	1	229	96,5%	27.709	369	6.065	6,1%	2,8%	
JSRE11	JS REAL ESTATE MULTIGESTÃO - FII	Híbrido	Ativa	80,45	07/01/2022	67,13	92,87	2.505.490	1.670.730.000	20.767.328	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=JSRE11&tipo=2	8,18%	7,9%	0,71	6,58	6,36	113,24	2.559.490.000	2.351.710.000	6	256	102,7%	121.936	1.160	14.067	8,2%	14,8%	
KEVE11	EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Passiva	1.100,00	03/01/2022	817,40	1.100,00	31.729	162.471.000	147.701	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=KEVE11&tipo=2	-1,43%	1,6%	1,10	-15,78	1,39	1.003,49	148.412.000	148.217.000	0	0	0,0%	0	-	-	-	-	
KFOF11	FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII	Títulos e Val. Mob.	Ativa	76,71	07/01/2022	67,99	95,60	528.227	347.751.000	4.533.315	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KFOF11&tipo=2	6,91%	9,0%	0,88	5,30	6,98	87,45	398.912.000	396.444.000	0	0	0,0%	0	-	-	-	-	
KINP11	EVEN PERMUTA KINEA FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	13,00	07/01/2022	10,15	14,00	9.421	92.923.100	7.147.934	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=KINP11&tipo=2	-1,24%	20,5%	1,71	-0,16	1,12	7,59	57.723.000	54.227.200	1		98,2%	0	-	-	0,0%	-	
KISU11	KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS SUNO 30	Títulos e Val. Mob.	Ativa	8,05	07/01/2022	6,98	12,09	1.184.880	355.778.000	44.196.050	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=KISU11&tipo=2	3,19%	9,4%	0,94	0,26	0,50	8,59	382.491.000	379.670.000	0	0	0,0%	0	-	-	-	-	
KNCR11	KINEA RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Ativa	101,05	07/01/2022	82,73	102,50	11.673.400	3.950.760.000	39.097.087	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNCR11&tipo=2	4,31%	5,4%	1,00	4,36	5,44	100,87	4.407.910.000	3.943.720.000	0	0	0,0%	0	-	-	-	-	
KNHY11	KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	104,97	07/01/2022	96,59	109,00	3.001.210	1.500.110.000	14.290.843	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNHY11&tipo=2	4,42%	14,3%	1,08	4,64	12,71	96,81	1.482.690.000	1.383.480.000	0	0	0,0%	0	-	-	-	-	
KNIP11	KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	102,15	07/01/2022	95,46	104,42	12.638.300	7.266.420.000	71.134.764	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNIP11&tipo=2	4,13%	14,1%	1,03	4,22	11,53	99,17	7.933.760.000	7.054.550.000	0	0	0,0%	0	-	-	-	-	
KNRE11	KINEA II REAL ESTATE EQUITY FII	Residencial	Ativa	1,71	07/01/2022	1,64	2,52	11.247	31.715.600	18.547.161	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNRE11&tipo=2	1,90%	47,3%	0,86	0,03	0,07	1,98	36.836.500	36.692.000	1		9,5%	0	-	-	0,0%	-	
KNRI11	KINEA RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	133,53	07/01/2022	126,06	151,16	3.505.860	3.225.700.000	24.157.121	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNRI11&tipo=2	6,44%	6,5%	0,85	8,60	8,75	157,22	3.879.030.000	3.797.980.000	19	370	87,9%	635.234	356	4.463	8,0%	0,2%	
KNSC11	KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	100,00	07/01/2022	82,93	100,00	3.400.250	793.653.000	7.936.528	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=KNSC11&tipo=2	2,33%	13,4%	1,11	2,33	10,11	90,40	807.781.000	717.424.000	0	0	0,0%	0	-	-	-	-	
LASC11	LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Shoppings	Ativa	89,98	03/01/2022	80,59	97,81	296.620	226.587.000	2.518.195	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=LASC11&tipo=2	4,06%	6,7%	0,88	3,65	5,57	102,59	282.761.000	258.336.000	2	460	89,3%	61.196	0	3.306	0,0%	2,7%	
LATR11B	LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	150,00	06/12/2021	96,00	190,34	72	18.615.600	124.104	-	https://fundamentus.com.br/fii_proventos.php?papel=LATR11B&tipo=2	-1,44%	10,9%	12,98	-2,16	18,33	11,55	1.618.850	1.433.760	0	0	0,0%	0	-	-	-	-	
LFTT11	LOFT II FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	109,98	07/01/2022	91,09	110,00	336.467	772.559.000	7.024.543	-	https://fundamentus.com.br/fii_proventos.php?papel=LFTT11&tipo=2	-2,98%	7,5%	1,80	-3,28	8,41	60,94	444.362.000	428.081.000	402	402	73,2%	39.082	5	14.463	0,0%	0,0%	
LGCP11	LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIARIO	Logística	Ativa	83,31	07/01/2022	70,54	92,91	152.937	227.675.000	2.732.860	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=LGCP11&tipo=2	10,15%	7,8%	0,84	8,46	6,55	98,99	272.162.000	270.529.000	5	23	99,2%	80.620	298	2.802	10,6%	0,0%	
LOFT11B	LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO	Residencial	Ativa	29,90	01/04/2021	27,21	32,96	0	58.678.800	1.962.500	-	https://fundamentus.com.br/fii_proventos.php?papel=LOFT11B&tipo=2	-39,19%	0,7%	0,46	-11,72	0,34	65,19	140.447.000	127.945.000	102	102	94,8%	11.668	57	4.769	1,2%	0,0%	
LUGG11	LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Residencial	Ativa	85,93	07/01/2022	79,01	94,07	22.960	77.337.000	900.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=LUGG11&tipo=2	10,83%	7,1%	0,69	9,30	6,14	124,89	112.953.000	112.403.000	4	452	98,9%	21.877	536	3.496	15,3%	2,7%	
LVBI11	FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO	Logística	Ativa	102,00	07/01/2022	84,15	111,40	2.542.660	1.201.070.000	11.775.177	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=LVBI11&tipo=2	6,50%	7,0%	0,89	6,63	7,19	114,83	1.671.640.000	1.352.090.000	9	15	97,6%	380.530	228	3.081	7,4%	0,0%	
MALL11	MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Ativa	96,55	07/01/2022	81,09	99,90	1.398.880	729.952.000	7.560.351	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MALL11&tipo=2	9,31%	7,2%	0,93	8,99	6,39	103,56	787.888.000	782.933.000	5	777	92,3%	155.768	427	4.324	9,9%	5,4%	
MATV11	MORE GESTÃO ATIVA DE RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	100,00	07/01/2022	97,10	109,56	26.141	34.728.000	347.280	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MATV11&tipo=2	0,64%	2,3%	1,05	0,64	2,30	95,09	33.948.400	33.023.400	0	0	0,0%	0	-	-	-	-	
MAXR11	FII MAX RETAIL	Híbrido	Passiva	82,50	07/01/2022	77,02	96,33	108.029	92.866.500	1.125.655	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MAXR11&tipo=2	9,14%	9,9%	0,70	7,54	17,87	117,82	133.975.000	132.621.000	11	11	99,2%	60.356	153	1.526	10,0%	2,8%	
MBRF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL - FII	Outros	Ativa	800,00	07/01/2022	652,28	887,40	52.931	81.331.200	101.664	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MBRF11&tipo=2	11,25%	11,4%	0,72	90,02	92,45	1.116,24	114.323.000	113.481.000	2	2	95,6%	17.216	585	4.517	12,9%	0,0%	
MCCI11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII	Títulos e Val. Mob.	Ativa	102,75	07/01/2022	92,11	102,95	4.410.410	1.275.880.000	12.417.281	23/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCCI11&tipo=2	6,67%	9,9%	1,00	6,85	8,81	102,58	1.581.430.000	1.273.720.000	0	0	0,0%	0	-	-	-	-	
MCHF11	MAUÁ CAPITAL HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	9,99	07/01/2022	9,49	10,35	298.903	82.993.400	8.307.646	23/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCHF11&tipo=2	3,37%	5,1%	1,06	0,34	0,52	9,46	83.670.700	78.592.200	0	0	0,0%	0	-	-	-	-	
MCHY11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ HIGH YIELD - FII	Títulos e Val. Mob.		120,00	05/01/2022	104,02	141,88	15.693	424.448.000	3.537.064	23/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=MCHY11&tipo=2	4,71%	4,3%	1,18	5,65	6,71	101,36	366.060.000	358.520.000	0	0	0,0%	0	-	-	-	-	
MFAI11	Mérito Fundos e Ações Imobiliárias FII - Fundo de Investimento Imobiliário	Híbrido	Ativa	73,19	07/01/2022	63,78	163,15	37.314	22.189.200	303.173	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MFAI11&tipo=2	3,33%	12,1%	0,95	2,44	8,92	77,01	23.539.500	23.348.200	0	0	0,0%	0	-	-	-	-	
MFII11	MERITO DESENVOLVIMENTO IMOBILIARIO I FII - FUNDO DE INVESTIMENTO IMOBILIARIO	Híbrido	Ativa	105,11	07/01/2022	96,58	116,23	522.318	435.881.000	4.146.900	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MFII11&tipo=2	7,54%	12,2%	1,04	7,93	12,37	101,42	438.910.000	420.576.000	5		5,2%	230.022	0	98	0,0%	0,0%	
MGCR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS HIGH GRADE	Títulos e Val. Mob.	Ativa	85,74	07/01/2022	79,83	95,87	116.647	121.948.000	1.422.304	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGCR11&tipo=2	5,65%	11,2%	0,90	4,84	8,64	95,65	137.656.000	136.041.000	0	0	0,0%	0	-	-	-	-	
MGFF11	FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	65,50	07/01/2022	58,39	82,26	1.095.500	592.816.000	9.050.620	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGFF11&tipo=2	5,47%	10,3%	0,88	3,59	6,76	74,04	675.672.000	670.103.000	0	0	0,0%	0	-	-	-	-	
MGHT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS	Híbrido	Ativa	89,75	07/01/2022	83,20	97,03	8.399	117.912.000	1.313.784	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGHT11&tipo=2	5,03%	8,9%	0,90	4,51	7,11	100,14	133.944.000	131.567.000	1	6	28,6%	3.468	398	9.732	4,1%	0,0%	
MGLG11	MOGNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Logística	Ativa	53,99	07/01/2022	53,99	97,71	87.389	62.342.700	1.154.709	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MGLG11&tipo=2	3,62%	4,2%	0,55	1,95	2,80	98,20	272.129.000	113.393.000	5	5	87,3%	73.459	30	741	4,1%	0,0%	
MORC11	MORE RECEBÍVEIS IMOBILIÁRIOS FII FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	100,69	07/01/2022	93,82	100,69	189.819	78.532.200	779.940	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MORC11&tipo=2	2,04%	1,2%	0,99	2,05	5,87	101,54	80.527.400	79.192.900	0	0	0,0%	0	-	-	-	-	
MORE11	MORE REAL ESTATE FOF FII FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	77,00	07/01/2022	66,89	107,53	571.755	178.572.000	2.319.115	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MORE11&tipo=2	3,67%	10,2%	0,88	2,82	7,89	87,39	205.136.000	202.657.000	0	0	0,0%	0	-	-	-	-	
MXRF11	MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Híbrido	Ativa	9,99	07/01/2022	9,37	9,99	5.627.490	2.258.140.000	226.039.663	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=MXRF11&tipo=2	6,52%	9,4%	0,99	0,65	0,91	10,09	2.305.750.000	2.281.190.000	2	5	0,3%	621	0	11.571	0,0%	100,0%	
NAVT11	NAVI IMOBILIÁRIO TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	72,82	07/01/2022	67,53	94,57	142.725	76.789.200	1.054.507	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=NAVT11&tipo=2	4,42%	6,5%	0,84	3,22	4,55	87,20	98.437.600	91.957.600	0	0	0,0%	0	-	-	-	-	
NCHB11	Fundo de Investimento Imobiliário - NCH EQI High Yield Recebíveis Imobiliários	Títulos e Val. Mob.	Ativa	95,78	16/07/2021	84,71	102,02	0	138.112.000	1.441.970	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=NCHB11&tipo=2	7,24%	6,5%	1,00	6,93	5,00	95,89	139.985.000	138.264.000	0	0	0,0%	0	-	-	-	-	
NEWL11	NEWPORT LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	101,98	07/01/2022	87,50	101,98	315.912	207.335.000	2.033.099	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=NEWL11&tipo=2	8,99%	12,3%	0,88	9,17	9,84	116,32	382.458.000	236.493.000	1	1	150,8%	40.719	550	7.681	7,2%	0,0%	
NEWU11	NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	33,97	07/01/2022	29,43	42,99	2.714	25.205.700	742.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=NEWU11&tipo=2	-6,37%	0,0%	0,55	-2,16	0,00	61,49	45.819.300	45.627.700	3	32	95,5%	12.904	255	1.866	13,7%	42,3%	
NPAR11	FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR	Outros	Ativa	12,30	07/01/2022	10,34	101,05	4.318	1.470.960	119.590	-	https://fundamentus.com.br/fii_proventos.php?papel=NPAR11&tipo=2	221,50%	238,8%	0,66	27,24	42,21	18,64	2.254.410	2.228.570	0	0	0,0%	0	-	-	-	-	
NSLU11	FII HOSPITAL NOSSA SENHORA DE LOURDES	Hospital	Passiva	221,00	07/01/2022	199,11	260,58	186.790	253.001.000	1.144.800	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=NSLU11&tipo=2	10,14%	10,1%	1,04	22,42	22,50	213,49	249.159.000	244.408.000	1	1	98,8%	23.523	1.139	10.624	10,7%	0,0%	
NVHO11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE	Hospital	Ativa	11,87	07/01/2022	10,70	19,98	2.541	492.540.000	41.494.533	-	https://fundamentus.com.br/fii_proventos.php?papel=NVHO11&tipo=2	10,88%	7,2%	0,96	1,29	0,86	12,41	520.451.000	514.863.000	4	45	99,2%	30.359	1.795	16.095	11,2%	0,0%	
ONEF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE	Lajes Corporativas	Passiva	134,33	07/01/2022	125,73	142,90	41.675	122.375.000	911.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=ONEF11&tipo=2	5,81%	6,2%	0,77	7,81	8,44	174,59	159.146.000	159.055.000	1	16	98,5%	6.015	1.365	20.044	6,8%	0,0%	
ORPD11	OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	129,72	03/01/2022	111,62	133,58	15	37.618.800	290.000	30/09/2016	https://fundamentus.com.br/fii_proventos.php?papel=ORPD11&tipo=2	0,00%	0,0%	0,85	0,00	0,00	152,36	45.722.100	44.184.100	0	0	0,0%	0	-	-	-	-	
OUCY11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RENDA ESTRUTURADA	Híbrido	Ativa	88,50	30/12/2020	0,00	0,00	0	95.322.200	1.077.087	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUCY11&tipo=2	10,03%	0,0%	0,96	8,87	0,00	91,97	101.320.000	99.060.700	4	12	22,4%	5.167	500	4.124	12,1%	0,0%	
OUFF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - OURINVEST FUNDO DE FUNDOS	Títulos e Val. Mob.	Ativa	70,10	07/01/2022	61,41	79,62	198.563	127.185.000	1.814.336	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUFF11&tipo=2	10,58%	11,4%	0,93	7,42	8,05	75,70	138.655.000	137.350.000	0	0	0,0%	0	-	-	-	-	
OUJP11	OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII	Híbrido	Ativa	88,16	07/01/2022	80,86	98,56	513.383	286.730.000	3.252.384	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=OUJP11&tipo=2	9,12%	10,7%	0,87	8,04	9,03	101,63	334.072.000	330.556.000	0	0	0,0%	0	-	-	-	-	
OULG11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA	Logística	Ativa	53,66	07/01/2022	48,09	75,79	89.629	133.146.000	2.481.284	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=OULG11&tipo=2	19,72%	11,2%	0,58	10,58	6,07	93,01	248.026.000	230.794.000	2	2	104,0%	102.891	321	1.345	23,8%	48,2%	
OURE11	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RENDA ESTRUTURADA	Híbrido	Ativa	86,64	07/01/2022	77,63	87,72	160.192	93.318.800	1.077.087	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=OURE11&tipo=2	10,24%	11,9%	0,94	8,87	8,91	91,97	101.320.000	99.060.700	4	12	22,4%	5.167	500	4.037	12,4%	0,0%	
PATC11	PÁTRIA EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Ativa	65,00	07/01/2022	59,46	68,56	342.402	226.033.000	3.477.434	17/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=PATC11&tipo=2	6,17%	5,9%	0,76	4,01	3,68	85,26	297.532.000	296.482.000	7	31	80,4%	12.293	978	14.791	6,6%	21,9%	
PATL11	PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	75,00	07/01/2022	60,50	87,83	1.021.560	374.365.000	4.991.535	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PATL11&tipo=2	8,85%	9,8%	0,79	6,64	6,83	94,89	488.933.000	473.627.000	4	4	97,2%	151.331	228	2.405	9,5%	6,5%	
PDDA11B	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA	Logística	Ativa	106,50	30/04/2019	0,00	0,00	0	264.257.000	2.481.284	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=PDDA11B&tipo=2	9,93%	0,0%	1,14	10,58	0,00	93,01	248.026.000	230.794.000	2	2	104,0%	102.891	321	2.670	12,0%	48,2%	
PEMA11	PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	61,96	07/01/2022	46,33	86,44	5.926	34.201.900	552.000	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=PEMA11&tipo=2	9,04%	17,9%	0,71	5,60	11,40	87,87	48.823.400	48.505.000	0	0	0,0%	0	-	-	-	-	
PLCR11	PLURAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	89,79	07/01/2022	79,27	91,92	351.509	189.382.000	2.109.169	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=PLCR11&tipo=2	10,98%	11,7%	0,97	9,86	10,65	92,65	197.689.000	195.408.000	0	0	0,0%	0	-	-	-	-	
